boc,1,Banking, 525.394
boc,1,Banking, 524.661
boc,1,Banking, 524.844
boc,1,Banking, 524.109
boc,1,Banking, 523.116
boc,1,Banking, 524.473
boc,1,Banking, 525.446
boc,1,Banking, 524.63
boc,1,Banking, 522.363
boc,1,Banking, 524.373
boc,1,Banking, 524.007
boc,1,Banking, 525.224
boc,1,Banking, 526.319
boc,1,Banking, 524.224
boc,1,Banking, 523.696
boc,1,Banking, 525.857
boc,1,Banking, 526.443
boc,1,Banking, 525.158
boc,1,Banking, 526.041
boc,1,Banking, 525.5
boc,1,Banking, 523.717
boc,1,Banking, 524.337
boc,1,Banking, 524.644
boc,1,Banking, 523.596
boc,1,Banking, 525.945
boc,1,Banking, 526.149
boc,1,Banking, 524.086
boc,1,Banking, 523.545
boc,1,Banking, 526.009
boc,1,Banking, 523.865
boc,1,Banking, 525.174
boc,1,Banking, 524.725
boc,1,Banking, 524.359
boc,1,Banking, 523.685
boc,1,Banking, 524.829
boc,1,Banking, 524.142
boc,1,Banking, 524.27
boc,1,Banking, 525.719
boc,1,Banking, 524.96
boc,1,Banking, 524.889
boc,1,Banking, 524.319
boc,1,Banking, 523.279
boc,1,Banking, 523.051
boc,1,Banking, 527.089
boc,1,Banking, 524.492
boc,1,Banking, 522.715
boc,1,Banking, 523.454
boc,1,Banking, 523.677
boc,1,Banking, 526.195
boc,1,Banking, 525.826
boc,2,Banking, 274.78
boc,2,Banking, 272.636
boc,2,Banking, 274.585
boc,2,Banking, 273.449
boc,2,Banking, 274.744
boc,2,Banking, 273.003
boc,2,Banking, 275.156
boc,2,Banking, 273.258
boc,2,Banking, 274.179
boc,2,Banking, 277.011
boc,2,Banking, 272.973
boc,2,Banking, 277.34
boc,2,Banking, 273.681
boc,2,Banking, 274.966
boc,2,Banking, 273.399
boc,2,Banking, 274.751
boc,2,Banking, 273.228
boc,2,Banking, 274.845
boc,2,Banking, 273.718
boc,2,Banking, 274.661
boc,2,Banking, 273.608
boc,2,Banking, 273.878
boc,2,Banking, 273.832
boc,2,Banking, 274.851
boc,2,Banking, 274.799
boc,2,Banking, 273.571
boc,2,Banking, 274.759
boc,2,Banking, 273.3
boc,2,Banking, 278.717
boc,2,Banking, 273.59
boc,2,Banking, 274.591
boc,2,Banking, 273.685
boc,2,Banking, 274.354
boc,2,Banking, 273.303
boc,2,Banking, 275.277
boc,2,Banking, 275.622
boc,2,Banking, 272.922
boc,2,Banking, 274.39
boc,2,Banking, 273.992
boc,2,Banking, 274.551
boc,2,Banking, 272.858
