cores,time
1,50.822946548461914
2,25.44668459892273
3,27.324164390563965
4,44.118104457855225
5,47.84519362449646
6,49.75783157348633
7,49.228655099868774
8,49.25884008407593
9,48.24867558479309
10,34.79272508621216
11,30.165359258651733
12,46.193265438079834
13,38.96863031387329
14,35.530193567276
15,29.069106578826904
16,40.44670271873474
17,26.066274642944336
18,40.71629238128662
19,31.626732349395752
20,25.76483941078186
21,21.113828897476196
22,32.67331051826477
23,21.31710958480835
24,30.445387363433838
25,17.57185649871826
26,28.655975103378296
27,16.534441232681274
28,26.39611315727234
29,18.783974170684814
30,26.386624336242676
31,20.86990523338318
32,33.12224984169006
33,15.191772222518921
34,25.734874486923218
35,29.015223264694214
36,16.70368719100952
37,30.851248741149902
38,24.63225221633911
39,28.953291416168213
40,32.84928584098816
41,23.23792552947998
42,32.61927580833435
43,28.28100347518921
44,22.028937816619873
45,12.205509424209595
46,26.098406314849854
47,19.11359667778015
48,14.569140195846558
49,8.876724243164062
50,33.03474998474121
51,11.820996046066284
52,10.27002763748169
53,15.810894250869751
54,11.775381088256836
55,21.8235867023468
56,8.611837148666382
57,13.064253091812134
58,15.1054208278656
59,15.674198865890503
60,19.496915817260742
61,8.124483108520508
62,14.50768756866455
63,9.271122932434082
64,9.735615968704224
65,12.559571743011475
66,17.07561945915222
67,13.306981801986694
68,4.760639190673828
69,5.1937971115112305
70,9.258008241653442
71,14.497417211532593
72,8.80504059791565
1,50.83292531967163
2,25.454195976257324
3,26.456400871276855
4,32.70082211494446
5,48.996009349823
6,32.920267820358276
7,46.82421064376831
8,25.00512170791626
9,48.375266551971436
10,48.826337814331055
11,22.453911304473877
12,31.5451717376709
13,47.486236572265625
14,44.760048627853394
15,33.82605504989624
16,28.72835612297058
17,25.75563335418701
18,31.662972450256348
19,46.83000731468201
20,47.92845606803894
21,42.865771770477295
22,21.058340072631836
23,23.775532484054565
24,16.475929498672485
25,19.772475004196167
26,20.678214073181152
27,42.46850895881653
28,13.936973571777344
29,15.338678359985352
30,23.617888927459717
31,27.925315856933594
