cores,time
1,150.93403100967407
2,75.90790843963623
3,48.13938331604004
4,35.732385873794556
5,28.216867208480835
6,23.06804370880127
7,19.5289568901062
8,16.733668327331543
9,14.385683536529541
10,12.467275857925415
11,11.150480508804321
12,10.128006219863892
13,7.538106918334961
14,8.377088069915771
15,6.529401779174805
16,6.845286130905151
17,5.916706800460815
18,5.941421270370483
19,5.477879047393799
20,5.10806941986084
21,4.728896617889404
22,4.56846809387207
23,4.120647192001343
24,3.9505021572113037
25,3.4894442558288574
26,3.5187289714813232
27,3.30753231048584
28,3.2725937366485596
29,2.8674087524414062
30,2.9741811752319336
31,2.852376699447632
32,2.7321970462799072
33,2.4982402324676514
34,2.3430538177490234
35,2.2415547370910645
36,2.0807671546936035
37,1.931868553161621
38,1.8797671794891357
39,1.8854708671569824
40,1.7542483806610107
41,1.7048776149749756
42,1.566671371459961
43,1.540510654449463
44,1.493654727935791
45,1.432887077331543
46,1.336197853088379
47,1.304722547531128
48,1.289137840270996
49,1.2746121883392334
50,1.2216796875
51,1.265984296798706
52,1.2267987728118896
53,1.2128260135650635
54,1.1632704734802246
55,1.1721601486206055
56,1.1573796272277832
57,1.1215720176696777
58,1.0452897548675537
59,1.0600569248199463
60,1.0445048809051514
61,1.0279316902160645
62,1.0498342514038086
63,1.0208914279937744
64,1.0435683727264404
65,1.0581042766571045
66,1.0156633853912354
67,1.0243284702301025
68,1.0160276889801025
69,1.0199735164642334
70,1.0172045230865479
71,1.0178148746490479
72,1.018183708190918
1,151.51682925224304
2,76.10856080055237
3,48.56741285324097
4,35.583911657333374
5,27.921735763549805
6,23.10161566734314
7,18.118694067001343
8,16.67847490310669
9,14.108670473098755
10,12.47357964515686
11,9.733179569244385
12,9.832830667495728
13,8.11862325668335
14,8.330940246582031
15,7.636718988418579
16,6.883998870849609
17,5.3821632862091064
18,5.94461464881897
19,5.577437400817871
20,5.233214616775513
21,4.5633864402771
22,4.556323528289795
23,4.11175537109375
24,4.061340093612671
25,3.7212204933166504
26,3.4422175884246826
27,3.311292886734009
28,3.264842987060547
29,2.834751844406128
30,3.0133111476898193
31,2.663076877593994
32,2.8159830570220947
33,2.393079996109009
34,2.414759635925293
35,2.186356544494629
36,2.132404327392578
37,1.997814416885376
38,1.8719894886016846
39,1.8271903991699219
40,1.7196002006530762
41,1.6676807403564453
42,1.563344955444336
43,1.4802486896514893
44,1.3991954326629639
45,1.4080519676208496
46,1.382124423980713
47,1.356497049331665
48,1.282186508178711
49,1.3228065967559814
50,1.2564301490783691
51,1.2500395774841309
52,1.1866440773010254
53,1.1791701316833496
54,1.1819658279418945
55,1.2255971431732178
56,1.165808916091919
57,1.1239497661590576
58,1.0349788665771484
59,1.025217056274414
60,1.0246250629425049
61,1.0202162265777588
62,1.0228230953216553
63,1.0473017692565918
64,1.0280983448028564
65,1.0161669254302979
66,1.0162098407745361
67,1.0176165103912354
68,1.0362212657928467
69,1.0477814674377441
70,1.0162665843963623
71,1.0157032012939453
72,1.0175554752349854
1,149.98641514778137
2,74.43155932426453
3,49.19688010215759
4,36.66705298423767
5,26.95576810836792
6,22.99957036972046
7,18.91634178161621
8,16.7442045211792
9,12.32886815071106
10,12.728826999664307
11,9.621169805526733
12,10.010339975357056
13,8.444599628448486
14,8.181737422943115
15,7.327080249786377
16,7.134298801422119
17,5.849532604217529
18,5.932968854904175
19,5.350005149841309
20,5.075419187545776
21,4.597355604171753
22,4.379753351211548
23,4.170488119125366
24,4.013468980789185
25,3.6899187564849854
26,3.537161350250244
27,3.285097360610962
28,3.143895387649536
29,3.0323901176452637
30,2.804337978363037
31,2.6681265830993652
32,2.594909429550171
33,2.3995778560638428
34,2.377737522125244
35,2.1644484996795654
36,2.112410545349121
37,1.998866081237793
38,1.9562485218048096
39,1.7659227848052979
40,1.6617178916931152
41,1.6263105869293213
42,1.57395601272583
43,1.5150229930877686
44,1.4606382846832275
45,1.4518871307373047
46,1.3436918258666992
47,1.337557077407837
48,1.411301612854004
49,1.2748315334320068
50,1.247772216796875
51,1.2264831066131592
52,1.186354637145996
53,1.1895554065704346
54,1.1700279712677002
55,1.1469371318817139
56,1.1581127643585205
57,1.132805585861206
58,1.1175053119659424
59,1.0748870372772217
60,1.0211281776428223
61,1.0191624164581299
62,1.0411229133605957
63,1.0288574695587158
64,1.0212228298187256
65,1.04725980758667
66,1.0175905227661133
67,1.015946865081787
68,1.031836986541748
69,1.0239710807800293
70,1.0187945365905762
71,1.0160305500030518
72,1.0279796123504639
1,146.61463856697083
2,75.2228901386261
3,47.877153396606445
4,36.34192180633545
5,28.31499934196472
6,23.093902349472046
7,19.435574769973755
8,16.390761613845825
9,12.507739782333374
10,12.392976522445679
11,10.290408611297607
12,9.976443767547607
13,8.297962665557861
14,8.232805728912354
15,7.11790657043457
16,6.948805809020996
17,6.17181921005249
18,5.865626335144043
19,4.828340291976929
20,5.076578140258789
21,4.641524314880371
22,4.494605302810669
23,4.191038131713867
24,3.908461570739746
25,3.6843109130859375
26,3.5784571170806885
27,3.2288050651550293
28,3.200331687927246
29,2.935810089111328
30,2.7808663845062256
31,2.812180757522583
32,2.709108591079712
33,2.5573649406433105
34,2.311798095703125
35,2.203463077545166
36,2.1294894218444824
37,2.002880334854126
38,1.8718054294586182
39,1.8360838890075684
40,1.686577558517456
41,1.6520893573760986
42,1.5202934741973877
43,1.476144790649414
44,1.4341325759887695
45,1.3990156650543213
46,1.3141059875488281
47,1.3875343799591064
48,1.2961647510528564
49,1.279644250869751
50,1.254657506942749
51,1.2279877662658691
52,1.2186264991760254
53,1.1740500926971436
54,1.1917953491210938
55,1.1629526615142822
56,1.175264835357666
57,1.1282131671905518
58,1.1172468662261963
59,1.0458040237426758
60,1.02482271194458
