cores,time
1,150.2201325893402
2,76.55871796607971
3,46.75478410720825
4,36.22849488258362
5,24.741794109344482
6,23.664767026901245
7,17.201951265335083
8,16.816980361938477
9,12.013229370117188
10,12.685142040252686
11,10.42012882232666
12,9.9894118309021
13,8.010682582855225
14,8.455246925354004
15,6.838904142379761
16,6.86172080039978
17,6.220024347305298
18,6.0786988735198975
19,5.338447332382202
20,5.221707344055176
21,4.546173095703125
22,4.5742597579956055
23,4.255546808242798
24,4.1658854484558105
25,3.625659942626953
26,3.600127696990967
27,3.371849536895752
28,3.1932833194732666
29,2.971367597579956
30,2.8663482666015625
31,2.7719178199768066
32,2.648581027984619
33,2.4713327884674072
34,2.463214159011841
35,2.174626350402832
36,2.1087660789489746
37,2.032400131225586
38,1.8653194904327393
39,1.7652158737182617
40,1.7119121551513672
41,1.6469871997833252
42,1.5558083057403564
43,1.5527520179748535
44,1.4528656005859375
45,1.400937795639038
46,1.4167604446411133
47,1.3189432621002197
48,1.2800991535186768
49,1.3141162395477295
50,1.2622148990631104
51,1.2330882549285889
52,1.2019233703613281
53,1.1910853385925293
54,1.1804695129394531
55,1.1803066730499268
56,1.1369140148162842
57,1.1370766162872314
58,1.0285086631774902
59,1.0243799686431885
60,1.0206375122070312
61,1.020878553390503
62,1.0241529941558838
63,1.018796443939209
64,1.0255842208862305
65,1.0180909633636475
66,1.024411678314209
67,1.02485990524292
68,1.028172254562378
69,1.0231022834777832
70,1.0177958011627197
71,1.038079023361206
72,1.039034128189087
1,150.32068586349487
2,76.65839004516602
3,48.329352617263794
4,36.418394327163696
5,26.489712238311768
6,23.641556978225708
7,16.77162766456604
8,16.497809171676636
9,12.536324977874756
10,12.579123497009277
11,9.74929404258728
12,10.170744180679321
13,8.141542911529541
14,8.29905080795288
15,7.252328634262085
16,6.840343475341797
17,6.451542377471924
18,6.10057520866394
19,5.550222635269165
20,5.2457802295684814
21,4.960692882537842
22,4.4960081577301025
23,4.246837615966797
24,4.102231502532959
25,3.753065586090088
26,3.564770221710205
27,3.3251495361328125
28,3.260925054550171
29,3.125568389892578
30,2.8955767154693604
31,2.7716946601867676
32,2.71000337600708
33,2.497185707092285
34,2.3733246326446533
35,2.2529525756835938
36,2.1173739433288574
37,2.014533281326294
38,1.9535892009735107
39,1.8362507820129395
40,1.6888833045959473
41,1.6474056243896484
42,1.5823497772216797
